name,description,published,author,url,github_ind,github_url,downloads,stars,last_commit,downloads_per_star
tidync,"Tidy tools for 'NetCDF' data sources. Explore the contents of a 
 'NetCDF' source (file or URL) presented as variables organized by grid with a 
 database-like interface. The hyper_filter() interactive function translates the 
 filter value or index expressions to array-slicing form. No data is read until 
 explicitly requested, as a data frame or list of arrays via hyper_tibble() or 
 hyper_array(). ",2020-05-12,Michael Sumner,https://docs.ropensci.org/tidync/,TRUE,https://github.com/ropensci/tidync,23445,70,2020-05-12T07:27:51Z,334.92857142857144
tidypmc,"Parse XML documents from the Open Access subset of Europe PubMed Central <https://europepmc.org>
    including section paragraphs, tables, captions and references.",2019-08-01,Chris Stubben,https://github.com/cstubben/tidypmc,TRUE,https://github.com/cstubben/tidypmc,3370,14,2019-12-09T19:35:01Z,240.71428571428572
tidyposterior,"Bayesian analysis used here to answer the question: ""when looking at resampling results, are the differences between models 'real'?"" To answer this, a model can be created were the performance statistic is the resampling statistics (e.g. accuracy or RMSE). These values are explained by the model types. In doing this, we can get parameter estimates for each model's affect on performance and make statistical (and practical) comparisons between models. The methods included here are similar to Benavoli et al (2017) <http://jmlr.org/papers/v18/16-305.html>.",2018-11-15,Max Kuhn,https://tidymodels.github.io/tidyposterior,TRUE,https://github.com/tidymodels/tidyposterior,98231,74,2020-05-13T14:18:51Z,1327.445945945946
tidypredict,"It parses a fitted 'R' model object, and returns a formula
    in 'Tidy Eval' code that calculates the predictions.
    It works with several databases back-ends because it leverages 'dplyr'
    and 'dbplyr' for the final 'SQL' translation of the algorithm. It currently
    supports lm(), glm(), randomForest(), ranger(), earth(), xgb.Booster.complete(),
    cubist(), and ctree() models. ",2020-02-10,Max Kuhn,https://tidymodels.github.io/tidypredict,TRUE,https://github.com/tidymodels/tidypredict,61304,184,2020-05-13T14:20:00Z,333.17391304347825
tidyquant,"Bringing business and financial analysis to the 'tidyverse'. The 'tidyquant' 
    package provides a convenient wrapper to various 'xts', 'zoo', 'quantmod', 'TTR' 
    and 'PerformanceAnalytics' package 
    functions and returns the objects in the tidy 'tibble' format. The main 
    advantage is being able to use quantitative functions with the 'tidyverse'
    functions including 'purrr', 'dplyr', 'tidyr', 'ggplot2', 'lubridate', etc. See 
    the 'tidyquant' website for more information, documentation and examples.",2020-03-04,Matt Dancho,https://github.com/business-science/tidyquant,TRUE,https://github.com/business-science/tidyquant,301687,539,2020-06-09T19:31:55Z,559.7161410018552
tidyquery,Use 'SQL' 'SELECT' statements to query 'R' data frames.,2020-05-09,Ian Cook,https://github.com/ianmcook/tidyquery,TRUE,https://github.com/ianmcook/tidyquery,3804,87,2020-05-09T21:20:35Z,43.724137931034484
tidyqwi,"The purpose of this package is to access the 
    United States Census Bureau's Quarterly Workforce Indicator data. Additionally, 
    the data will be retrieved in a tidy format for further manipulation with full variable
    descriptions added if desired. Information about the United States Census Bureau's 
    Quarterly Workforce Indicator is available at 
    <https://www.census.gov/data/developers/data-sets/qwi.html>.",2020-05-04,Michael DeWitt,NA,TRUE,https://github.com/medewitt/tidyqwi,5368,0,2020-05-04T09:56:53Z,NA
tidyr,"Tools to help to create tidy data, where each column is a 
    variable, each row is an observation, and each cell contains a single value.  
    'tidyr' contains tools for changing the shape (pivoting) and hierarchy
    (nesting and 'unnesting') of a dataset, turning deeply nested lists
    into rectangular data frames ('rectangling'), and extracting values out 
    of string columns. It also includes tools for working with missing values 
    (both implicit and explicit).",2020-05-20,Hadley Wickham,"https://tidyr.tidyverse.org, https://github.com/tidyverse/tidyr",TRUE,https://github.com/tidyverse/tidyr,17982104,892,2020-05-26T17:35:17Z,20159.30941704036
tidyREDCap,"
    Helper functions for processing REDCap data in R. 'REDCap' (Research
    Electronic Data CAPture; <https://projectredcap.org>) is a web-enabled
    application for building and managing surveys and databases developed at
    Vanderbilt University.",2020-02-10,Raymond Balise,https://raymondbalise.github.io/tidyREDCap/index.html,TRUE,https://github.com/raymondbalise/tidyredcap,2318,0,2020-02-10T19:56:08Z,NA
tidyRSS,"
    With the objective of including data from RSS feeds into your analysis, 
    'tidyRSS' parses RSS, Atom and JSON feeds and returns a tidy data frame.",2020-06-01,Robert Myles McDonnell,https://github.com/RobertMyles/tidyrss,TRUE,https://github.com/robertmyles/tidyrss,25479,38,2020-06-01T20:25:49Z,670.5
tidyrules,"Utility to convert text based summary of rule based models to a tidy dataframe (where each row represents a rule) with related metrics such as support, confidence and lift. Rule based models from these packages are supported: 'C5.0', 'rpart' and 'Cubist'.",2020-06-04,Srikanth Komala Sheshachala,https://github.com/talegari/tidyrules,TRUE,https://github.com/talegari/tidyrules,7571,7,2020-06-04T12:07:46Z,1081.5714285714287
tidyselect,"A backend for the selecting functions of the 'tidyverse'.
    It makes it easy to implement select-like functions in your own
    packages in a way that is consistent with other 'tidyverse'
    interfaces for selection.",2020-05-11,Lionel Henry,"https://tidyselect.r-lib.org, https://github.com/r-lib/tidyselect",TRUE,https://github.com/r-lib/tidyselect,13823795,78,2020-05-15T17:29:08Z,177228.14102564103
tidytable,"Tidy interface to 'data.table'. 'rlang' compatible, which allows the user to build custom functions much like they would in the tidyverse.",2020-05-29,Mark Fairbanks,https://github.com/markfairbanks/tidytable,TRUE,https://github.com/markfairbanks/tidytable,3473,132,2020-06-09T20:31:18Z,26.310606060606062
tidytext,"Text mining for word processing and sentiment analysis using
    'dplyr', 'ggplot2', and other tidy tools.",2020-04-17,Julia Silge,http://github.com/juliasilge/tidytext,TRUE,https://github.com/juliasilge/tidytext,1012315,888,2020-05-25T19:24:25Z,1139.9943693693695
tidytransit,Read General Transit Feed Specification (GTFS) zipfiles into a list of R dataframes. Perform validation of the data structure against the specification. Analyze the headways and frequencies at routes and stops. Create maps and perform spatial analysis on the routes and stops. Please see the GTFS documentation here for more detail: <http://gtfs.org/>.,2020-04-17,Tom Buckley,https://github.com/r-transit/tidytransit,TRUE,https://github.com/r-transit/tidytransit,11613,72,2020-04-20T08:12:02Z,161.29166666666666
tidytree,"Phylogenetic tree generally contains multiple components including node, edge, branch and associated data. 'tidytree' provides an approach to convert tree object to tidy data frame as well as provides tidy interfaces to manipulate tree data.",2020-04-02,Guangchuang Yu,https://yulab-smu.github.io/treedata-book/,TRUE,https://github.com/yulab-smu/tidytree,72901,26,2020-04-09T08:59:02Z,2803.8846153846152
tidyUSDA,"Provides a consistent API to pull United States
    Department of Agriculture census and survey data from the National
    Agricultural Statistics Service (NASS) QuickStats service
    <https://quickstats.nass.usda.gov>.",2020-03-30,Brad Lindblad,"https://bradlindblad.github.io/tidyUSDA,
https://github.com/bradlindblad/tidyUSDA",TRUE,https://github.com/bradlindblad/tidyusda,4727,22,2020-03-30T01:42:03Z,214.86363636363637
tidyverse,"The 'tidyverse' is a set of packages that work in
    harmony because they share common data representations and 'API'
    design. This package is designed to make it easy to install and load
    multiple 'tidyverse' packages in a single step. Learn more about the
    'tidyverse' at <https://tidyverse.org>.",2019-11-21,Hadley Wickham,"http://tidyverse.tidyverse.org,
https://github.com/tidyverse/tidyverse",TRUE,https://github.com/tidyverse/tidyverse,22725931,870,2020-06-01T21:07:02Z,26121.759770114943
tidyvpc,"Perform a Visual Predictive Check (VPC), while accounting for 
    stratification, censoring, and prediction correction. Using piping from 
    'magrittr', the intuitive syntax gives users a flexible and powerful method 
    to generate VPCs using both traditional binning and a new binless approach 
    Jamsen et al. (2018) <doi:10.1002/psp4.12319> with Additive Quantile 
    Regression (AQR) and Locally Estimated Scatterplot Smoothing (LOESS) 
    prediction correction. ",2020-03-26,James Craig,https://github.com/jameswcraig/tidyvpc,TRUE,https://github.com/jameswcraig/tidyvpc,1012,0,2020-06-09T17:49:41Z,NA
tidyxl,"Imports non-tabular from Excel files into R.  Exposes cell content,
    position and formatting in a tidy structure for further manipulation.
    Tokenizes Excel formulas.  Supports '.xlsx' and '.xlsm' via the embedded
    'RapidXML' C++ library <http://rapidxml.sourceforge.net>.  Does not support
    '.xlsb' or '.xls'.",2020-05-09,Duncan Garmonsway,https://github.com/nacnudus/tidyxl,TRUE,https://github.com/nacnudus/tidyxl,26790,171,2020-05-09T12:12:24Z,156.66666666666666
tigris,"Download TIGER/Line shapefiles from the United States Census Bureau 
    (<https://www.census.gov/geo/maps-data/data/tiger-line.html>) and load into R as 'SpatialDataFrame' or 'sf' objects.",2020-04-01,Kyle Walker,https://github.com/walkerke/tigris,TRUE,https://github.com/walkerke/tigris,216589,179,2020-05-26T02:00:09Z,1209.9944134078212
tikzDevice,"Provides a graphics output device for R that records plots
        in a LaTeX-friendly format. The device transforms plotting
        commands issued by R functions into LaTeX code blocks. When
        included in a LaTeX document, these blocks are interpreted with
        the help of 'TikZ'---a graphics package for TeX and friends
        written by Till Tantau. Using the 'tikzDevice', the text of R
        plots can contain LaTeX commands such as mathematical formula.
        The device also allows arbitrary LaTeX code to be inserted into
        the output stream.",2019-08-07,Ralf Stubner,https://github.com/daqana/tikzDevice,TRUE,https://github.com/daqana/tikzdevice,231620,103,2020-01-12T20:29:57Z,2248.73786407767
tiler,"Creates geographic map tiles from geospatial map files or non-geographic map tiles from simple image files. 
    This package provides a tile generator function for creating map tile sets for use with packages such as 'leaflet'. 
    In addition to generating map tiles based on a common raster layer source, it also handles the non-geographic edge case, producing map tiles from arbitrary images.
    These map tiles, which have a non-geographic, simple coordinate reference system (CRS), can also be used with 'leaflet' when applying the simple CRS option.
    Map tiles can be created from an input file with any of the following extensions: tif, grd and nc for spatial maps and png, jpg and bmp for basic images.
    This package requires 'Python' and the 'gdal' library for 'Python'. 
    'Windows' users are recommended to install 'OSGeo4W' (<https://trac.osgeo.org/osgeo4w/>) as an easy way to obtain the required 'gdal' support for 'Python'.",2019-11-26,Matthew Leonawicz,https://github.com/ropensci/tiler,TRUE,https://github.com/ropensci/tiler,9988,48,2019-12-09T19:35:54Z,208.08333333333334
